19:12:41.141 | D | BuildSamples         |   DesignPatterns -> C:\Code\Skymly\DesignPatterns\DesignPatterns\bin\Release\net8.0\DesignPatterns.dll
19:12:41.203 | D | BuildSamples         |   DesignPatterns.Diagnostics -> C:\Code\Skymly\DesignPatterns\DesignPatterns.Diagnostics\bin\Release\netstandard2.0\DesignPatterns.Diagnostics.dll
19:12:41.247 | D | BuildSamples         |   DesignPatterns.SourceGenerators -> C:\Code\Skymly\DesignPatterns\DesignPatterns.SourceGenerators\bin\Release\netstandard2.0\DesignPatterns.SourceGenerators.dll
19:12:41.383 | D | BuildSamples         |   Composite.Sample -> C:\Code\Skymly\DesignPatterns\samples\Composite.Sample\bin\Release\net8.0\Composite.Sample.dll
19:12:41.400 | D | BuildSamples         | 
19:12:41.401 | D | BuildSamples         | 已成功生成。
19:12:41.401 | D | BuildSamples         |     0 个警告
19:12:41.401 | D | BuildSamples         |     0 个错误
19:12:41.401 | D | BuildSamples         | 
19:12:41.401 | D | BuildSamples         | 已用时间 00:00:03.56
19:12:41.467 | I | BuildSamples         | > "C:\Program Files\dotnet\dotnet.exe" build C:\Code\Skymly\DesignPatterns\samples\Decorator.Sample\Decorator.Sample.csproj --configuration Release --no-restore
19:12:41.467 | V | BuildSamples         | @ C:\Code\Skymly\DesignPatterns
19:12:44.783 | D | BuildSamples         |   DesignPatterns -> C:\Code\Skymly\DesignPatterns\DesignPatterns\bin\Release\net8.0\DesignPatterns.dll
19:12:44.844 | D | BuildSamples         |   DesignPatterns.Diagnostics -> C:\Code\Skymly\DesignPatterns\DesignPatterns.Diagnostics\bin\Release\netstandard2.0\DesignPatterns.Diagnostics.dll
19:12:44.889 | D | BuildSamples         |   DesignPatterns.SourceGenerators -> C:\Code\Skymly\DesignPatterns\DesignPatterns.SourceGenerators\bin\Release\netstandard2.0\DesignPatterns.SourceGenerators.dll
19:12:45.022 | D | BuildSamples         |   Decorator.Sample -> C:\Code\Skymly\DesignPatterns\samples\Decorator.Sample\bin\Release\net8.0\Decorator.Sample.dll
19:12:45.038 | D | BuildSamples         | 
19:12:45.039 | D | BuildSamples         | 已成功生成。
19:12:45.039 | D | BuildSamples         |     0 个警告
19:12:45.039 | D | BuildSamples         |     0 个错误
19:12:45.039 | D | BuildSamples         | 
19:12:45.039 | D | BuildSamples         | 已用时间 00:00:03.39
19:12:45.105 | I | BuildSamples         | > "C:\Program Files\dotnet\dotnet.exe" build C:\Code\Skymly\DesignPatterns\samples\EventAggregator.Sample\EventAggregator.Sample.csproj --configuration Release --no-restore
19:12:45.105 | V | BuildSamples         | @ C:\Code\Skymly\DesignPatterns
19:12:47.259 | D | BuildSamples         |   DesignPatterns -> C:\Code\Skymly\DesignPatterns\DesignPatterns\bin\Release\net8.0\DesignPatterns.dll
19:12:47.386 | D | BuildSamples         |   EventAggregator.Sample -> C:\Code\Skymly\DesignPatterns\samples\EventAggregator.Sample\bin\Release\net8.0\EventAggregator.Sample.dll
19:12:47.402 | D | BuildSamples         | 
19:12:47.402 | D | BuildSamples         | 已成功生成。
19:12:47.402 | D | BuildSamples         |     0 个警告
19:12:47.402 | D | BuildSamples         |     0 个错误
19:12:47.402 | D | BuildSamples         | 
19:12:47.402 | D | BuildSamples         | 已用时间 00:00:02.12
